country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,acidity,aromas,black,cherry,dry,finish,flavors,fruit,oak,palate,rich,ripe,sweet,tannins,wine,adj_count,polarity,subjectivity,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36,embed_37,embed_38,embed_39,embed_40,embed_41,embed_42,embed_43,embed_44,embed_45,embed_46,embed_47,embed_48,embed_49
US,"Plum and black cherry fruit flavors are at the core of this warmly generous wine, a round mouthful of fruit and sweet baking spices.",0.15949202727027811,0.44444444444444375,0.523197169338016,0.16837753464831673,0.11538461538461539,0.0,0.0,0.4232498065407264,0.3643129448351699,0.0,0.0,0.25054520308924766,0.6135669564176198,0.0,0.0,0.0,0.0,0.4310775543997004,0.0,0.2511384335041609,4,0.14583333333333331,0.5208333333333333,-0.18392202,-0.5710976,0.034779027,0.35764554,-0.14756075,-0.65359974,1.2415669,1.11948,-1.1384934,-0.46208078,0.28882837,-1.036213,0.6584893,0.67044914,-0.46516535,0.5895973,0.95165026,0.16615595,-1.3266882,-0.80256563,0.65776277,0.6282962,1.3096106,-0.46895808,0.6909808,0.31553584,-0.4958172,0.5546521,-0.79673266,0.044905446,0.044208426,-0.31348693,-0.09670932,-0.51987857,-0.26996416,0.54224944,0.76683044,-0.45395178,0.2506176,-0.42964607,0.68556625,-0.13737418,-0.15473464,-0.07652796,1.4406092,0.2644952,-0.020410458,-0.73912877,0.4955819,0.39217967
US,"This is quite flavorful, with apples, pears and peaches equally in the mix. The fruit is front and center, and the wine has unusual polish for its price. It keeps coming on through a surprisingly long finish, with nicely structured skin and rind flavors wrapping up the finish.",0.11754013664201335,0.44444444444444375,0.6307834490771304,0.12752001272558267,0.9807692307692308,0.0,0.0,0.0,0.0,0.0,0.8486929453323245,0.2825378897195424,0.3459573580543169,0.0,0.0,0.0,0.0,0.0,0.0,0.28320687107492415,5,0.13,0.55,-0.17116593,-0.53112954,0.029999629,0.33934712,-0.14621331,-0.60467523,1.1716063,1.0438999,-1.0702473,-0.43177798,0.26802072,-0.96310455,0.6220661,0.61220473,-0.43023407,0.5486513,0.9065668,0.1508304,-1.2395712,-0.7518229,0.6062212,0.59272087,1.2233225,-0.44203538,0.6495574,0.2975124,-0.47683823,0.5270855,-0.7451067,0.040436827,0.041675225,-0.28641623,-0.07941688,-0.4794801,-0.26324597,0.50386775,0.7038391,-0.4242618,0.22970288,-0.4026563,0.64755434,-0.12609127,-0.13976257,-0.079378255,1.3467758,0.23974758,-0.034251627,-0.70057803,0.45970964,0.37266082
Italy,"Malpelo is a ramato-style Pinot Grigio (which means it sports a copperish color) with a cool glass closure that has done a good job of locking in the wine's fresh fragrances of citrus, rose, peach and white spice. Pair this wine with tuna steak or raw salmon tartar.",0.34608573750449545,0.44444444444444375,0.22434639228492043,0.35017454689120364,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.28653846153846146,0.5269230769230769,-0.15447345,-0.4747096,0.019290093,0.29938415,-0.13023062,-0.5383705,1.0503203,0.93414205,-0.9609676,-0.38213447,0.24149035,-0.8632462,0.5597602,0.54656184,-0.38439834,0.4830632,0.81196797,0.12830131,-1.1112678,-0.6720241,0.5412457,0.52936774,1.0965098,-0.39776874,0.5834108,0.2663243,-0.42748702,0.47544056,-0.6718377,0.03782431,0.043429486,-0.25978056,-0.07148297,-0.42671016,-0.24005738,0.45093846,0.62470645,-0.37651485,0.20806396,-0.3627745,0.5834135,-0.11252609,-0.120177835,-0.07585972,1.2052867,0.2169277,-0.035680037,-0.62734854,0.41271868,0.3299315
Italy,"Here's a winery founded at the start of the 1900s that has morphed over the decades to enthusiastically embrace modern use of oak. In fact, the wood here is almost too much of a good thing with carpentry and cedar notes that mask much of the cherry fruit. In the mouth, it has a chewy texture, smoke favors and a spice-driven finish.",0.5298210462996781,0.44444444444444375,0.09285205038155844,0.5292508562343743,0.19230769230769232,0.0,0.0,0.0,0.49515224652717005,0.0,0.5114393535381498,0.0,0.4169616550442345,0.5651522083778393,0.0,0.0,0.0,0.0,0.0,0.0,5,0.36666666666666664,0.3666666666666667,-0.1707988,-0.53220165,0.02739755,0.33950925,-0.14496084,-0.60208994,1.1722635,1.0441086,-1.0735099,-0.42813167,0.26818016,-0.96396184,0.6260502,0.6107898,-0.42909187,0.54591566,0.9083724,0.1476309,-1.2403264,-0.7501113,0.6113307,0.59175694,1.2255425,-0.444997,0.6519057,0.29740092,-0.47906327,0.52810776,-0.7475334,0.03842039,0.04309494,-0.28674415,-0.07718663,-0.47857368,-0.26577622,0.49930334,0.6990273,-0.42458215,0.23117478,-0.40422317,0.65072995,-0.12385058,-0.13393292,-0.08309177,1.3476,0.24271302,-0.034792684,-0.7021709,0.4591116,0.37106457
US,A berry scented wine that's loaded with fresh mint aromas and accented by toasty oak.  The tannins are ripe and soft; the acidity bright.,0.23963682528528263,0.2777777777777777,0.3520371788439703,0.23867462655922478,0.09615384615384616,0.41160707727475376,0.4268930930019936,0.0,0.0,0.0,0.0,0.0,0.0,0.45147542841357396,0.0,0.0,0.45546027374628056,0.0,0.4033805677212123,0.27267543939119593,6,0.3666666666666667,0.5499999999999999,-0.1899456,-0.58972704,0.03268107,0.37411898,-0.15771034,-0.67351216,1.30428,1.1655061,-1.1860713,-0.4746699,0.2954329,-1.0781888,0.69296557,0.6818069,-0.48020697,0.60940963,1.0045507,0.163245,-1.3779895,-0.8333894,0.6741461,0.65863323,1.364715,-0.49644813,0.7201967,0.33008403,-0.530855,0.58506054,-0.8290692,0.045407988,0.048603762,-0.32042757,-0.08860706,-0.530507,-0.29864284,0.5612322,0.78410804,-0.475132,0.2564244,-0.4452326,0.72955126,-0.13991986,-0.15006337,-0.09043387,1.4961917,0.27249965,-0.03360549,-0.78274053,0.5078178,0.41342935
Spain,"Black as night, with chunky, sweet, candied aromas as well as notes of bacon, shoe polish and cough medicine. This is a classic modern-styled wine with intense roasted berry, herb and exotic spice flavors. Licorine, prune, coffee and oak emerge on the broad finish. Very ripe yet it does a good job of straddling the line between big and overripe.",0.2256871994234474,0.4999999999999991,0.393298962266642,0.23539285194812387,0.6923076923076923,0.0,0.3689114534364947,0.3971299303448843,0.0,0.0,0.3530740855317535,0.2350833893210621,0.0,0.39015495733527333,0.0,0.0,0.393598571456717,0.40447460697308857,0.0,0.2356400099023648,12,0.22361111111111112,0.5069444444444444,-0.16426493,-0.51609504,0.029938133,0.3251575,-0.13830496,-0.5930056,1.1364591,1.0196607,-1.038029,-0.42102963,0.26315695,-0.9409921,0.60178065,0.60510194,-0.41957003,0.5360801,0.87558234,0.15102586,-1.2069496,-0.7322138,0.5958329,0.57376647,1.1915123,-0.42826173,0.63009,0.2876372,-0.45544434,0.51120764,-0.72442716,0.041705612,0.03956228,-0.27951774,-0.07906461,-0.46947733,-0.25010774,0.4916572,0.6962063,-0.4156268,0.22578715,-0.3911717,0.6272156,-0.12101836,-0.13434191,-0.07586356,1.3103378,0.23872523,-0.02496892,-0.672765,0.44642055,0.36321044
US,"Made from four Rhône varieties dominated by Mourvèdre and Syrah, but this blend is solidly warm-climate California. Bursts with jammy cherry, blackberry and spice flavors that finish a little sweet and simple.",0.3374017500503924,0.22222222222222143,0.2222565267111226,0.331280827115503,0.701923076923077,0.0,0.0,0.0,0.503796883567413,0.0,0.5203683397448018,0.34647106093426466,0.0,0.0,0.0,0.0,0.0,0.5961235568521732,0.0,0.0,4,0.040624999999999994,0.4017857142857143,-0.17198868,-0.52266663,0.02523307,0.33559334,-0.13553524,-0.60288334,1.1543826,1.0306056,-1.0556729,-0.4261769,0.26860029,-0.9558742,0.6151589,0.61133456,-0.42834562,0.541492,0.8855952,0.14769883,-1.2290692,-0.7428795,0.60299796,0.58439666,1.2071007,-0.43889442,0.6391151,0.28943658,-0.46637255,0.52037895,-0.73829687,0.041032746,0.04681103,-0.28495085,-0.083775416,-0.4768864,-0.25507367,0.50280184,0.7007024,-0.41921985,0.2270952,-0.39911944,0.6374813,-0.12554747,-0.1367792,-0.07526916,1.3293185,0.23914586,-0.027436182,-0.6836676,0.45468828,0.36681715
France,"This contains a fairly high proportion (10–15%) of Viognier, but still seems more tightly packed than Faury's 100% Syrah Saint-Joseph. It's riper, with more cherry-berry fruit and less meatiness, but still has great floral aromas and hints of pepper on the finish. Drink now–2015.",0.47363172694928746,0.6111111111111107,0.12729214573324785,0.48200052548118255,0.8365384615384616,0.0,0.5436566740164628,0.0,0.5037476571989667,0.0,0.520317494167039,0.0,0.4241997453177492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.26912698412698416,0.44039682539682534,-0.15720604,-0.48191133,0.021629479,0.30319968,-0.12981263,-0.5508616,1.0691555,0.9484084,-0.9746148,-0.38914055,0.24655552,-0.8807482,0.5730047,0.55692565,-0.39349708,0.4946354,0.82516545,0.13275865,-1.1316081,-0.68333197,0.5539523,0.54022443,1.1162919,-0.4088977,0.5946976,0.27087185,-0.435434,0.4821381,-0.6844936,0.03690969,0.040449377,-0.2581359,-0.07236531,-0.42925248,-0.24143834,0.46041343,0.6336829,-0.3882485,0.21432565,-0.36967158,0.59403837,-0.11241368,-0.12302034,-0.07352247,1.2262892,0.2208403,-0.038958676,-0.6393734,0.42278534,0.3342673
Italy,"Here's an elegant expression of Cabernet Sauvignon with smooth aromas of wild berries and cherry that are seamlessly integrated with light shadings of spice and toast. The wine is crisp and generous on the palate and delivers a smooth, but determined texture.",0.3703290190294001,0.5555555555555554,0.20532861556335982,0.37883992017057655,0.11538461538461539,0.0,0.5347259280197072,0.0,0.49547250380175417,0.0,0.0,0.0,0.0,0.0,0.5932256828702636,0.0,0.0,0.0,0.0,0.3415530252581476,8,0.3071428571428571,0.5166666666666667,-0.18294492,-0.5691127,0.03012963,0.3595734,-0.15005012,-0.6485747,1.2483219,1.1172316,-1.1421192,-0.462522,0.28716356,-1.033187,0.6659277,0.6571824,-0.45958304,0.58607054,0.9640316,0.15799673,-1.328484,-0.8007584,0.6523936,0.63187027,1.3105528,-0.4760805,0.69407845,0.31920666,-0.50611466,0.56104666,-0.7995888,0.040810477,0.044998076,-0.30849332,-0.09050828,-0.5104105,-0.2774854,0.5402131,0.75596493,-0.45708913,0.24684145,-0.4254816,0.6903639,-0.13667943,-0.14371444,-0.08437421,1.4377463,0.26496816,-0.031049542,-0.7421966,0.49208185,0.39362103
US,"Apparently made from Bordeaux varieties, this wine is crisp and overtly sweet. It has simple, jammy flavors of pineapples, lemons and limes.",0.39912885255556074,0.22222222222222143,0.16649399587143351,0.39143598951187974,0.9807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.44878435354831014,0.0,0.0,0.0,0.0,0.0,0.7721595113179741,0.0,0.44984696630233356,4,0.16249999999999998,0.44345238095238093,-0.17809503,-0.5434895,0.025422573,0.34378394,-0.14923018,-0.6312056,1.2007418,1.0684004,-1.0950259,-0.4451834,0.27967274,-0.9939732,0.6368861,0.63612145,-0.44109023,0.5607744,0.9246673,0.15409422,-1.2778956,-0.7773091,0.62996554,0.60960686,1.2571024,-0.4535968,0.6664151,0.3047077,-0.48770565,0.544522,-0.76925707,0.04099147,0.04823487,-0.2981392,-0.08455195,-0.4964136,-0.26707387,0.5188238,0.73017573,-0.4349403,0.23652413,-0.415112,0.66466534,-0.13166003,-0.1448851,-0.08308969,1.383415,0.24568285,-0.029787764,-0.7115443,0.4750248,0.38210616
Spain,"Serious, stately Rioja with key aromas of prune, blackberry and leather. Snappy enough on the palate, with plenty of pop as well as pure berry flavors, smooth tannins, zest and dry vanilla. Some might call it a bit acidic and traditional, but with food it'll do great. Drink now through 2016. Only 250 cases made.",0.5960162184528474,0.6111111111111107,0.0687062660082913,0.6012946445474738,0.8557692307692308,0.0,0.46902535964485764,0.0,0.0,0.47277466434807935,0.0,0.298879501288847,0.0,0.0,0.5203373815988538,0.0,0.0,0.0,0.44319226277175894,0.0,11,0.11269841269841269,0.6962962962962963,-0.15695891,-0.49370992,0.024577793,0.31305006,-0.13440482,-0.57077545,1.0931426,0.973114,-0.99100184,-0.4054526,0.2521882,-0.90020436,0.57917815,0.5775322,-0.40201646,0.5103742,0.84151393,0.14118847,-1.1592474,-0.70313096,0.570262,0.554107,1.1387076,-0.41339317,0.60765314,0.27366984,-0.43845704,0.49172962,-0.6968381,0.04136038,0.03946283,-0.2693251,-0.07522965,-0.44580078,-0.24389292,0.4714543,0.6655494,-0.3975274,0.21465889,-0.3757678,0.60174245,-0.112178355,-0.12345272,-0.07738637,1.2575618,0.22773921,-0.028751425,-0.6497586,0.4302324,0.3485125
US,"Ouch. Tough, extremely dry, and acidic-tannic, this wine isn't showing much charm now. There's a suggestion of blackberry, bitter cherry and blueberry fruit, as well as lots of smoky oak. Nowhere near ready, and hard to predict. Try after 2008.",0.3374017500503924,0.22222222222222143,0.2222565267111226,0.331280827115503,0.5865384615384616,0.0,0.0,0.0,0.4627220255175127,0.5033727793384816,0.0,0.0,0.38965256229452594,0.528137308111637,0.0,0.0,0.0,0.0,0.0,0.3189765455326256,9,-0.0496031746031746,0.5107142857142857,-0.16203491,-0.50492245,0.028058236,0.32099432,-0.1366667,-0.5894981,1.1277183,1.0033852,-1.0278175,-0.4171491,0.26265597,-0.92789507,0.5936298,0.59522796,-0.4146283,0.52652144,0.8680131,0.14971206,-1.1952003,-0.7272444,0.5883679,0.569885,1.1744591,-0.42800438,0.62520903,0.28478625,-0.4512709,0.50662506,-0.7180124,0.041295763,0.0409369,-0.27846244,-0.07654221,-0.46252412,-0.25313202,0.48473272,0.68489325,-0.4079007,0.22187212,-0.38687527,0.62549794,-0.12023127,-0.13095446,-0.078904234,1.2988355,0.23430821,-0.033551633,-0.666444,0.4462442,0.35882607
France,"Talcum powder, orange peel and a bit of fresh-cut grass make for a pleasant bouquet. Quite forward and fully charged on the palate; there's melon, apple and lemon as well as some softer peach flavors. Good and lively. Imported by Vineyard Brands.",0.3374017500503924,0.4999999999999991,0.2363631193342582,0.3442456503987712,0.7980769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.49807719998508,0.0,0.0,0.867132690454594,0.0,0.0,0.0,0.0,0.0,6,0.5232323232323232,0.688888888888889,-0.15870588,-0.4882099,0.023379767,0.31118402,-0.1322766,-0.5590584,1.079048,0.9605879,-0.98686135,-0.395701,0.24812731,-0.8887062,0.57603663,0.5659268,-0.3978099,0.50461745,0.83485585,0.1365747,-1.1386149,-0.6926315,0.5609729,0.5455469,1.1290075,-0.41679245,0.60238504,0.27322873,-0.4358754,0.48712417,-0.68739206,0.040738236,0.04246124,-0.26669466,-0.075929925,-0.43795952,-0.24851137,0.46257234,0.64782953,-0.3929277,0.21502382,-0.36833835,0.5986989,-0.11522645,-0.12280516,-0.080152795,1.2420001,0.22613639,-0.03692862,-0.6480925,0.42348802,0.3434161
US,"Merlot and Cabernet Franc make up the majority of this blend. The aromas of dried herbs, pencil lead, cherry and spice are subdued while the palate brings a somewhat elegant style, with the tannins seeming a bit bunched up.",0.34608573750449545,0.44444444444444375,0.22434639228492043,0.35017454689120364,0.06730769230769232,0.0,0.5011149460218143,0.0,0.4643288533200854,0.0,0.0,0.0,0.0,0.0,0.5559376130332884,0.0,0.0,0.0,0.47351441082913026,0.0,1,0.15,0.8,-0.17706892,-0.5482866,0.025791945,0.3439811,-0.14073272,-0.6194846,1.1940945,1.0695914,-1.0934515,-0.43637294,0.27043632,-0.98756546,0.6374141,0.6304654,-0.43825713,0.55761087,0.92003816,0.1490147,-1.2665709,-0.7646801,0.6238381,0.6017008,1.2527083,-0.45370743,0.66622305,0.30170953,-0.48176736,0.53927803,-0.76450974,0.03976755,0.04229291,-0.29315093,-0.082051784,-0.48663768,-0.26705435,0.5177694,0.71812516,-0.43747103,0.23411053,-0.41027316,0.6572467,-0.12932219,-0.13866255,-0.08109204,1.3698437,0.2471363,-0.028728886,-0.7070162,0.46914327,0.37749866
France,"Starts off with melon and a touch of almond character, then adds brighter pineapple notes that turn tart and metallic on the finish, a poignant counter to the wine's breadth on the palate.",0.1394708524016972,0.22222222222222143,0.5454257395320479,0.13845292298862533,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.5987832378289636,0.0,0.0,0.0,0.6940881537727652,0.0,0.0,0.0,0.0,0.39962516047838786,4,0.0,0.5,-0.16848186,-0.52408826,0.028791776,0.33286658,-0.14520061,-0.59030855,1.149988,1.0270046,-1.0508722,-0.41989323,0.26362315,-0.9486183,0.61624783,0.5984728,-0.42335626,0.5372888,0.8879613,0.14253391,-1.2153053,-0.734326,0.59387094,0.5801496,1.2045842,-0.43668088,0.6371456,0.29113373,-0.47105092,0.5171003,-0.7317979,0.040559463,0.042463858,-0.28132093,-0.07503516,-0.46602827,-0.25828767,0.49469763,0.68808347,-0.4211773,0.22630452,-0.39720258,0.6335112,-0.12315584,-0.13425174,-0.07787426,1.3189183,0.23591186,-0.035491455,-0.6865871,0.44837937,0.36422965
US,"Relatively low in alcohol (12.2% is the listing), this is thin on fruit but does offer soft flavors of yeasty bread dough, along with some stemmy tannins.",0.31898405454055623,0.11111111111111072,0.2358928995801537,0.30793044259913227,0.6346153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.4613567439463185,0.5649145338157825,0.0,0.0,0.0,0.0,0.0,0.6841209865944389,0.0,4,-0.10000000000000002,0.5,-0.16257581,-0.49136168,0.0228748,0.30393675,-0.13359903,-0.55431145,1.0754741,0.96051407,-0.9882847,-0.3953232,0.25211224,-0.89050996,0.5782357,0.5633226,-0.39806247,0.50370586,0.832686,0.13396388,-1.1459956,-0.6893418,0.5571142,0.54625434,1.1307544,-0.4058933,0.59607434,0.2731296,-0.4402437,0.4892191,-0.6906767,0.033847,0.041206922,-0.26405555,-0.0742888,-0.43842024,-0.24375959,0.46747988,0.6446229,-0.38846058,0.20981972,-0.37298638,0.5996443,-0.115370825,-0.12744363,-0.073706195,1.2361953,0.21905014,-0.03435089,-0.6405352,0.42667958,0.33877715
US,"The '04 was so much better, maybe because of vintage or sourcing differences. This is sharp in green, minty tastes, and the cherry and cola flavors finish simple and thin. Earns an extra point for a rich spiciness.",0.3703290190294001,0.16666666666666607,0.18821261651395527,0.3606832372322275,0.6346153846153847,0.0,0.0,0.0,0.49903036457442457,0.0,0.5154450350248916,0.3431930317397013,0.0,0.0,0.0,0.606220796464636,0.0,0.0,0.0,0.0,8,0.021428571428571425,0.5153061224489796,-0.15954685,-0.5008825,0.025513424,0.32107472,-0.13333593,-0.57048494,1.1031573,0.980547,-1.0057157,-0.40670013,0.2553407,-0.9094149,0.5853018,0.5779723,-0.40580013,0.5161858,0.851008,0.14073457,-1.1685154,-0.7073558,0.57379454,0.5593078,1.1506451,-0.420226,0.6131449,0.2785265,-0.44677755,0.4982032,-0.7062579,0.037970565,0.040674176,-0.27302462,-0.07596603,-0.45312583,-0.2476172,0.4720554,0.66162115,-0.4011815,0.21842939,-0.37815627,0.60812175,-0.11659165,-0.13217168,-0.074732244,1.2680856,0.2300137,-0.030681364,-0.6545559,0.434211,0.35016042
Italy,"This blend of Cabernet, Merlot and Syrah has a lot of heat and power locked within, recognized by slightly cooked or jammy fruit notes. But you'll also get very pleasant, warm tones of soft leather and sweet pipe tobacco.",0.35445387266905204,0.3888888888888884,0.21318800288196396,0.35576674511558415,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798243046720495,0.0,0.0,0.0,0.0,0.8147415392083396,0.0,0.0,5,0.3673333333333334,0.5533333333333333,-0.16415936,-0.4941786,0.024729684,0.31606394,-0.12936273,-0.56564635,1.087584,0.9723532,-0.99605453,-0.39974722,0.25249368,-0.900187,0.5779111,0.5773078,-0.40361154,0.5094172,0.83431244,0.13847867,-1.1594893,-0.6975217,0.5722396,0.55174977,1.1411048,-0.41157794,0.602226,0.27572876,-0.43705267,0.48967072,-0.6982691,0.041028406,0.043467145,-0.26937827,-0.0831977,-0.44678217,-0.2380047,0.46906433,0.6562801,-0.395868,0.21647152,-0.3753903,0.5988391,-0.11623391,-0.12990752,-0.07453529,1.252249,0.22722043,-0.030454418,-0.64522797,0.43473285,0.34478375
US,"Made from 100% Cabernet, this wine is very extracted and jammy, in the modern style of extreme ripeness and fruit-forwardness. Sweet oak, 70% of it new, adds layers of cream, vanilla and buttered toast. Appeals now for its juicy, New World style.",0.6099658443146826,0.5555555555555554,0.0629350100262967,0.6124142033308273,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42711206939687846,0.5789101379570911,0.0,0.0,0.0,0.6001575684753228,0.0,0.3496415669622335,5,0.14962121212121213,0.5265151515151515,-0.17844468,-0.5437328,0.02358758,0.34572935,-0.14303823,-0.6252813,1.2034378,1.0714688,-1.0988601,-0.44547924,0.2793181,-0.99584115,0.63681585,0.63432974,-0.44207284,0.55887496,0.92702186,0.1496079,-1.2787958,-0.77530265,0.6298165,0.6114434,1.2574346,-0.457297,0.66464585,0.30274862,-0.48543525,0.5436225,-0.7697802,0.040832885,0.041400656,-0.29697368,-0.08227809,-0.49198398,-0.26654586,0.5187724,0.7234527,-0.43351126,0.24127255,-0.41308835,0.6647231,-0.1268463,-0.143256,-0.081472024,1.3788329,0.2479547,-0.039782155,-0.7084028,0.4779472,0.38499862
US,"Shows very ripe black currant flavors that veer into raisins and prunes, while the smoky oak adds a caramelized layer that makes the wine taste Port-like. But it's dry, with crisp acids.",0.31898405454055623,0.22222222222222143,0.24200575638351246,0.3133335032213169,0.8365384615384616,0.0,0.0,0.47000964735404654,0.0,0.44010283009026574,0.0,0.2782249648562903,0.0,0.46175465483382977,0.0,0.0,0.46583022742398317,0.0,0.0,0.2788837342492214,7,0.054166666666666675,0.43750000000000006,-0.16702467,-0.5195789,0.026916575,0.33057627,-0.14042135,-0.59630907,1.1529965,1.0246617,-1.0493724,-0.4239616,0.26275897,-0.95088,0.61529034,0.6048109,-0.4230834,0.5392651,0.88701063,0.14308722,-1.2187665,-0.74184006,0.5989692,0.58202237,1.2027392,-0.43382114,0.63655484,0.29166192,-0.4701705,0.51575017,-0.7358159,0.039042916,0.04407334,-0.281282,-0.07371209,-0.47052044,-0.26087886,0.49510583,0.6971191,-0.4166112,0.2269218,-0.39670953,0.6382556,-0.12241013,-0.13499692,-0.08217889,1.3234701,0.23899063,-0.032028206,-0.68660563,0.44994318,0.36895245
US,"Light red fruits, perhaps just a little stewed and herbal, with a soft mouthfeel and mocha-streaked finish.",0.27703216391229124,0.2777777777777777,0.2970214676137414,0.2751090206186977,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.078125,0.38749999999999996,-0.1742637,-0.5308448,0.03148973,0.34189796,-0.13879715,-0.6128588,1.1713188,1.0534103,-1.072387,-0.43516898,0.27162355,-0.97446346,0.6274817,0.62670225,-0.43154445,0.553086,0.90492046,0.15744874,-1.2530873,-0.7602259,0.61264133,0.5921243,1.2265432,-0.44596905,0.65206945,0.29868373,-0.47524443,0.5332309,-0.7531949,0.04137713,0.043551415,-0.28864285,-0.089525506,-0.49231496,-0.2594033,0.50924915,0.7199782,-0.42935047,0.23172402,-0.4050115,0.64538753,-0.12428045,-0.14515492,-0.07844855,1.355701,0.24641664,-0.02521407,-0.6939491,0.45857483,0.37426797
US,"Flavors of creamy vanilla pudding, buttered toast and pineapple jam mark this slightly sweet Chardonnay. A crisp streak of acidity provides much needed balance to the richness.",0.1779097227801143,0.33333333333333304,0.4705325568783095,0.18116443461280474,0.14423076923076925,0.6052468033797274,0.0,0.0,0.0,0.0,0.0,0.400007932388041,0.0,0.0,0.0,0.0,0.0,0.6882368495113192,0.0,0.0,3,0.26666666666666666,0.4222222222222222,-0.15286551,-0.48234913,0.020737013,0.30897138,-0.12900211,-0.55415916,1.0684581,0.9513118,-0.97060746,-0.39277953,0.24484439,-0.87856853,0.56639355,0.5579697,-0.39610168,0.49563542,0.8205017,0.13752653,-1.1321887,-0.68424094,0.5561037,0.5393072,1.1145327,-0.40831614,0.5910899,0.27039242,-0.4311284,0.48457152,-0.6840524,0.04110342,0.037817467,-0.2609228,-0.07545857,-0.43432152,-0.2414436,0.45837462,0.63967973,-0.38949937,0.20971976,-0.36545134,0.5901562,-0.113898106,-0.123198316,-0.07209291,1.2297987,0.21977066,-0.026573677,-0.63980293,0.42144802,0.3376268
France,"A rich Riesling, just off dry, balancing intense acidity with white currant, hedgerow fruits and a concentrated texture. The wine is full-bodied, very ripe and superbly structured. Very fruity now, this is a wine to show how well Riesling can age—give it 6–8 years.",0.43069860516750114,0.7777777777777777,0.1620683981857439,0.4474288379188065,0.7307692307692308,0.39418764673413986,0.0,0.0,0.0,0.41209483794449125,0.0,0.0,0.0,0.0,0.0,0.46018396199849537,0.4361849525951907,0.0,0.0,0.5222713393922772,6,0.22604166666666667,0.56875,-0.16764848,-0.5190084,0.026156249,0.33112097,-0.14238073,-0.5965718,1.1549878,1.0223582,-1.050572,-0.4212765,0.263732,-0.9476915,0.6114929,0.6072209,-0.4220622,0.5317042,0.88925225,0.14715667,-1.2226244,-0.7420571,0.5952666,0.5788783,1.2004482,-0.436433,0.6392686,0.29236242,-0.46968725,0.52323186,-0.7374169,0.042183876,0.041134384,-0.2827824,-0.07393826,-0.4720934,-0.26417577,0.49298188,0.69544,-0.41640377,0.22505845,-0.39841443,0.640921,-0.12352414,-0.1353849,-0.08317709,1.3234953,0.23459022,-0.03498928,-0.6831901,0.451883,0.3672425
Italy,"Our unanimous favorite of the tasting, La Prima comes from the oldest vines on the property, and is a blend of 90% Sangiovese, 5% Canaiolo and 5% Colorino aged in barriques. Dark color, with black plums and hints of violets on the nose, the oak is understated, allowing the blackberry, plum and floral notes to shine through. Finishes rich, chewy and long.",0.4057988371578959,0.5555555555555554,0.1738910662889433,0.41340848202466085,0.7692307692307693,0.0,0.0,0.5717981812136919,0.0,0.0,0.0,0.0,0.0,0.5617554305264129,0.0,0.5978943687933503,0.0,0.0,0.0,0.0,7,0.06805555555555556,0.5638888888888889,-0.17103212,-0.5255987,0.030484824,0.33204505,-0.13738771,-0.59526724,1.1488423,1.0265265,-1.047564,-0.4238954,0.26625204,-0.9507378,0.6095945,0.60765004,-0.42460537,0.54371846,0.88526356,0.14504161,-1.2194517,-0.73336095,0.60122794,0.5795995,1.2038661,-0.43585983,0.63890344,0.2898859,-0.4623947,0.5177561,-0.7326099,0.0358875,0.04004172,-0.28119147,-0.07841073,-0.47088528,-0.24891967,0.4973273,0.6952432,-0.42029622,0.22669391,-0.39329028,0.63103765,-0.12132285,-0.1367574,-0.077124335,1.3183901,0.23794581,-0.030443618,-0.6775525,0.45341054,0.36696193
