country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety
US,"The aromas seem quite dried out, with notes of fruit leather, medicine cabinet and green herbs. The palate brings more of the same, seeming more advanced than its age might indicate.",0.39912885255556074,0.3888888888888884,0.17296643248675456,0.3993052733302509,0.09615384615384616
France,"Crisp and fruity, this is a classic rosé. It shows a lightness that comes from the delicately handled fruits, giving gentle berry flavors, bright acidity and a textured aftertaste.",0.27703216391229124,0.44444444444444375,0.3080246098597872,0.28288549199668633,0.7403846153846154
US,"For fans of grassy, gooseberry-accented wines. Lemon and lime show here, too, with decent acidity. Tiny amounts of Semillon and Chardonnay add dimension. It's fruity and simple, very clean (as you'd expect), a touch sweet and finishes swiftly.",0.11754013664201335,0.22222222222222143,0.6014417364210083,0.11709636135637469,0.7980769230769231
US,"This tasty, toasty red wine is all Sangiovese. The tangy red berry fruit flavors carry highlights of peppery herbs. With some air time the wine smoothes out and rolls into a creamy, mocha-infused finish.",0.3625283276957145,0.5555555555555554,0.21291698952615,0.3712376918768605,0.7692307692307693
US,"Very ripe and almost sweet in jammy, pie-filling cherries and raspberries, with a rich seasoning of cinnamon, brown sugar and cocoa. But it's technically dry, and has a crispness from fine Arroyo Seco acidity. Drink now.",0.4057988371578959,0.3888888888888884,0.16760355643406,0.40580584473284786,0.6346153846153847
US,"A pretty wine with aromas of black-cherry liqueur and a dash of espresso, or maybe it's the other way around. Round, full and lushly flavored. The high acidity gives it real bite; in fact, the finish is somewhat bitter because of it. Food will soften it up nicely.",0.27703216391229124,0.33333333333333304,0.30068918169575665,0.27773124492486323,0.4903846153846154
Italy,"This easy Sangiovese should pair with a pizza or a grilled ham and cheese sandwich. There are mild fruit flavors here, followed by sun-drenched aromas of leather and spice.",0.06619517215316933,0.16666666666666607,0.746316442660611,0.06442293811197808,0.7692307692307693
US,"The excellent aromas show the muscle and meat typical of the better Syrahs, and the concentrated palate is a well-crafted blend of brambly berry, pepper, sea salt, cured meat and loam.",0.27703216391229124,0.5555555555555554,0.3153600380238177,0.28792396848084834,0.8365384615384616
US,"Very consistent in style with previous vintages, this textural, lemony, racy Riesling seems bone dry, though it is noted as having 1% residual sugar. Along with rich flavors of grapefruit and citrus, there are nectarine and pear fruit highlights and a sharp minerality.",0.31898405454055623,0.6666666666666661,0.26645718359694753,0.33373141572859044,0.7307692307692308
Italy,"This opens with earthy aromas of scorched soil, overripe plum, leather and a funky whiff of farmyard. On the palate, notes of game, clove and sage join raw red cherry offset by bracing tannins.",0.3283771284011352,0.3888888888888884,0.24053867075070634,0.3303549103615069,0.5384615384615385
US,"A delicious and interesting white wine, made from a variety more usually used for blending purposes. It's honey-rich but dry, similar in structure to an oaky Chardonnay, with tropical fruit and vanilla flavors that have a pleasant touch of bitterness.",0.3703290190294001,0.5555555555555554,0.20532861556335982,0.37883992017057655,0.3653846153846154
Italy,"This is a bright and fruit-forward red wine from Piedmont in Northern Italy that exhibits prominent, but not overly intense or intrusive, aromas of fresh fruit, exotic spice and drying mineral. The wine has a fresh acidic component balanced by a jammy, sweet finish.",0.4636258741465087,0.5555555555555554,0.13197433392305458,0.4697697086346708,0.038461538461538464
US,"Simple and seemingly sweet, this Chardonnay has apricot jam flavors.",0.1394708524016972,0.05555555555555536,0.5254200263574191,0.13030359732533325,0.14423076923076925
US,"With too much oak and too sweet fruit, the result is an unbalanced Chardonnay. It tastes like LifeSaver lemon candies cooked into a baked Alaska dessert.",0.3703290190294001,0.11111111111111072,0.18576747379261177,0.3579651659939409,0.14423076923076925
US,"Firm and muscular, this delivers powerful, concentrated red currant, cherry and berry fruit, tightly wrapped and resonant. Young and compact, the wine just begins to hint at the complexity it contains, with notes of herb, leaf and barrel spice. Good weight and concentration, plus exceptional length and precision.",0.5097998714310973,0.6666666666666661,0.10796747811350012,0.5197053586478035,0.4903846153846154
US,"Very ripe, with sun-enriched blackberry, cherry and mocha flavors, and rich in sweet, dusty tannins. The finish on this polished, gentle Cab is a little sweet and oaky. Drink now.",0.31898405454055623,0.33333333333333304,0.24811861318687123,0.31860948343793183,0.11538461538461539
US,"Here's a Cabernet to age for a while. It's very dry and richly flavored in classic varietal flavors of blackberries, black currants and cedar, with finely ground, intense tannins. But it has a youthful immaturity that simply isn't ready to appreciate now. Really needs time for all the parts to mesh together. Give it until 2012, and it should develop bottle complexity for another 5–6 years.",0.6473611829416915,0.6666666666666661,0.05275170975152492,0.6537974296877367,0.11538461538461539
France,"This is bizarrely perfumed: It tastes like a candy shop smells, with a note of fruit jelly. The tannins are taut, but the wine doesn't hang together.",0.265229661158644,0.11111111111111072,0.3018474071953404,0.2555538981867598,0.06730769230769232
US,"This wine in a box is simple and direct, with pineapple, lime and peach flavors that are sugary sweet. But it's crisp and clean in acidity, and the box is the equivalent of four regular bottles.",0.27703216391229124,0.16666666666666607,0.2896860394497109,0.2697707857365237,0.9807692307692308
US,"From both Muscat Canelli (65%) and Muscat Giallo (35%), this fragrant and inviting wine is exactly what it proclaims to be, slightly sweet in honeysuckle, citrus and crisp texture. It offers lightness and lingering acidity in a moderate-alcohol package.",0.2256871994234474,0.5555555555555554,0.3978836048691611,0.2378975951793174,0.5288461538461539
US,"Aged in American oak, with mostly similar vineyard sources. The American oak, with more spice to the fruit, and less smoothness overall than the C'est Belle Bottling. Cherry and berry flavors abound; it's sturdy, solid and well-made. Just 170 cases produced.",0.4057988371578959,0.44444444444444375,0.1696993930523544,0.4083687927114872,0.8365384615384616
France,"The complexities of Burgundy! This is the vineyard next to the more familiar Les Charmes, just up the slope—hence dessus, meaning above. This vineyard gives a mineral character, hinting at Chablis, but with some Meursault richness as well. Hold this wine, with its delicious vanilla flavors, and it will be ready in a year.",0.5619800395839595,0.7222222222222214,0.08413458502720333,0.5729929560884157,0.14423076923076925
US,"Porty and dull. Almost undrinkable, except for some decent berry and currant flavors.",0.2989628796719753,0.0,0.2520086129708268,0.28288549199668633,0.8557692307692308
Italy,"Smells like ripe peaches with hints of anise and almond. Tastes similar, with a plump mouthfeel that carries the flavors across the palate to a short but pleasant finish. Nice as an apéritif, or with mildly flavored fish or poultry.",0.30919115719657264,0.3888888888888884,0.26273631423838134,0.3116589838628734,0.1826923076923077
Italy,"This wine is mostly Cabernet Sauvignon with smaller percentages of Alicante and Petit Verdot that render a soapy, herbal nose with accents of root beer, exotic spice, lavender potpourri and green pepper corn. It is very well balanced.",0.5097998714310973,0.6666666666666661,0.10796747811350012,0.5197053586478035,0.6923076923076923
US,"Very dry and fairly tannic, it's severe on first sip and hard to appreciate, although there are some good black cherry, cola, leather, oak and black pepper flavors. It's complex in its own way, and gets better as it breathes in the glass. Give it a good, long decanting, and drink it now through 2018. The blend is Mourvèdre, Grenache, Syrah and Counoise, in that order.",0.5097998714310973,0.5555555555555554,0.10530004969021631,0.5147758433023901,0.701923076923077
Spain,"Waxy on the nose, with buttercup, creamy yellow-fruit scents and white flowers. The palate is wet, racy and a touch like soda, with sweet, candied flavors of peach and melon. Plods along with good enough acidity to support the wine's core sweetness and candied qualities.",0.21083699175912196,0.33333333333333304,0.4058303187135275,0.21323933459667743,0.14423076923076925
Spain,"Starts out rustic and leathery, with hints of smoke, leafiness and earth along with baked berry and spice. This four-grape wine has good density and mouthfeel that frames leather, earth and slightly baked berry fruit flavors. Finishes chocolaty and sweet, with just enough acidity to maintain balance.",0.21083699175912196,0.4999999999999991,0.42050117504158857,0.22092550180293036,0.6923076923076923
US,"A wonderfully dry, minerally Sauvignon Blanc. It's set off by crisp acidity, and has rewarding flavors of lemons, grapefruits and limes, enriched with pineapples, figs and honeysuckle.",0.15949202727027811,0.44444444444444375,0.523197169338016,0.16837753464831673,0.7980769230769231
US,"Firm, a bit astringent and dry, with ripe flavors of blackberries, currants, black cherries and cedar. A solid Cabernet with some raw edges that might age out in a few years.",0.4247216884289221,0.3888888888888884,0.1532084680820903,0.4242483989749579,0.11538461538461539
US,"Dripping in earth, kir and fresh raspberry, this is a stellar wine from the heart of the appellation, estate-grown from a four-acre spot planted to a trio of clones. Spirited and refreshing, it dances in acidity and a floral back note that's compelling, wrapped in cinnamon and mocha.",0.44775072778616076,0.7777777777777777,0.1494396390755082,0.46404901588643077,0.6346153846153847
US,"Has all the hallmarks of Viognier, namely lots of tropical fruit, wildflower, vanilla and spicy aromas and flavors, and finishes thoroughly dry. Could use more brightness and zest, though, as it's a bit flat.",0.31898405454055623,0.16666666666666607,0.23894932798183305,0.3106482394166481,0.9615384615384616
Italy,"Smokey tones of charcoal and dark granite or slate rise from the nose of this Lazio-based Petit Verdot. Dusty mineral notes are followed by dark, ripe fruit and the wine is long-lasting and penetrating on the close.",0.31898405454055623,0.44444444444444375,0.25423146999023,0.3237642240186729,0.5961538461538461
US,"Kind of tough in the mouth at this time, with aggressive tannins that effectively bury the blackberry flavors. There's also a streak of hung meat or smoky leather that adds dimension. Best to let it soften for a few years.",0.3374017500503924,0.3888888888888884,0.23072048228500394,0.3391492782108958,1.0
Italy,"This is a difficult wine to understand, with a very specific philosophy behind it. Light, elegant and ethereal, the 60-40 blend of Nero d'Avola and Frappato is aged in terracotta amphorae in a studied attempt to present as pure a product as nature allows. It offers loads of bright fruit, wild berries, earth, spice and impressive complexity.",0.43652419118256935,0.6111111111111107,0.15214676137413852,0.44583262234106225,0.6923076923076923
Italy,"Here's an oak-aged Chardonnay from northern Italy that offers the bright intensity of peach, melon and yellow flower backed by the elegance of toast and roasted nut. The wine is creamy and soft in the mouth with some bitter almond notes on the close.",0.3703290190294001,0.44444444444444375,0.2004383301206728,0.3738005004254199,0.14423076923076925
US,"Defines a style entirely separate from Napa's. Has those rustic Dry Creek tannins and even a briary edge to the blackberries and cherries, and is totally dry. Well-made and elegant.",0.1779097227801143,0.44444444444444375,0.4818178309768181,0.18631708791684543,0.11538461538461539
US,"Oaky and ripe, with powerful tropical pineapple, kumquat, mineral and floral aromas and flavors. New oak adds smoke, vanilla and char. The bottom line is of a flavorful, acidic and elegant Chard with a lingering, spicy finish.",0.35445387266905204,0.5555555555555554,0.2210473902005681,0.36336876892675485,0.14423076923076925
Spain,"Smooth and ripe smelling, with clean berry aromas. Cherry, plum and pepper are the lead flavors, and the feel is tangy, zippy and clampy, but exceedingly fresh. Not a lot of richness, depth or body here, but it's pure, clean wine with common appeal.",0.19496184539877393,0.3888888888888884,0.44111023512148384,0.20036594717311207,0.8557692307692308
US,"Just a single barrel was made, pure Sangiovese from the Candy Mountain Vineyard. Tight, tart and dark, it captures black cherry fruit with black licorice and a whiff of smoke. At this point in time the tannins and acids seem to be fighting it out for control.",0.4878691556714132,0.44444444444444375,0.11436930632938133,0.48835938755004693,0.7692307692307693
US,"Something like a cross between a silky Pinot Noir and a soft Merlot, this is a gentle, fruity wine, with berry, tobacco, cola and spice flavors. A nice scour of tannins suggests this will pair with rich, oily meats and cheeses.",0.2256871994234474,0.33333333333333304,0.3795450344590848,0.2277063189235855,0.7692307692307693
US,"Simple cherry fruit, with a delicately earthy base, defines this everyday Merlot. It keeps its herbal component in check, balanced appropriately against rather light fruit.",0.2527888823873867,0.3888888888888884,0.33981146523725275,0.25670209639446684,0.4903846153846154
US,"Date and tar notes come nuanced with a funky, sweat-like aroma. The palate feels lax on attack, and it tastes a bit thin on flavor. Firm, upper-lip-grabbing tannins mark the finish.",0.3374017500503924,0.16666666666666607,0.21943520818649545,0.32859546028259845,0.4903846153846154
France,"It's certainly tannic and tough at the moment, the wine also has so much fruit. That will allow it to round out, bringing out the black currant fruitiness and resulting in a full, rich and perfumed wine. Wait until 2018.",0.31898405454055623,0.44444444444444375,0.25423146999023,0.3237642240186729,0.06730769230769232
US,"Crisp and refreshing with notes of grated ginger, white flowers and cantaloupe. This dry Riesling balances peachy fruit flavors with a steely backbone of slate and lime, tart acidity and a pleasantly long finish. Lovely all around.",0.2256871994234474,0.4999999999999991,0.393298962266642,0.23539285194812387,0.7307692307692308
US,"This is light and generic, the sort of low-priced Merlot that California cranks out by the boatload. Washington can do better. There's a spiffy new label, but where's the beef?",0.09329685511710872,0.11111111111111072,0.653604781143003,0.08809206042605977,0.4903846153846154
US,"Intense blueberry and blackberry notes penetrate through this fruity, forward Pinot Noir. Hints of savory herbs add elegance to an otherwise one-dimensional palate that finishes with big, coarse tannins.",0.2989628796719753,0.22222222222222143,0.26534575508724595,0.29382446167378284,0.6346153846153847
US,"Easy to like for its crisp, mouthwatering acidity and flavors of lemons and limes, figs and vanilla. A nice, everyday wine to drink with roast chicken or as a cocktail sipper.",0.265229661158644,0.2777777777777777,0.31342966219117807,0.26360940174191194,0.625
France,"With its tobacco and fresh raspberry aromas, this is a light, perfumed, smoky wine of fragrant Cabernet Franc with a touch of blueberry tannins and an intense burst of finishing acidity.",0.19496184539877393,0.2777777777777777,0.4306310520300116,0.19515309470350428,0.06730769230769232
US,"The Chelan region is Washington's newest AVA, but already showing great potential for Syrah, as this aromatic and explosively flavorful bottle proves. Ripe berries, plums and cherries are swept into a mix of smoke and rock and iron filings; as you taste through the wine there are citrusy acids and hints of resin and tar; it just keeps adding in the nuances.",0.34608573750449545,0.5555555555555554,0.22978004277679492,0.3552137569922842,0.8365384615384616
France,"Well structured, balanced, giving tannins as well as acidity to balance fruit that moves in the direction of sweet plums, with hints of coffee and vanilla spice. The wine has a texture that promises aging, but also has a delicious juicy character.",0.5097998714310973,0.6111111111111107,0.10663376390185822,0.5172541411668099,0.6346153846153847
US,"Huge flavors of jammy blackberries and cherries dominate this Syrah, with a coating of sweet, caramelized oak. It's yummy, but not especially complex. Drink now.",0.3374017500503924,0.33333333333333304,0.2278991637603768,0.33655700620392026,0.8365384615384616
US,"Thick and soft, this wine has simple, sweetish medicinal flavors of cherry and black raspberry Lifesavers. The oak just adds vanilla.",0.3625283276957145,0.11111111111111072,0.19268132562537615,0.35036321699070894,0.4903846153846154
US,"Ripeness is both this wine's blessing and its challenge. It's super-fruit in jammy blackberries, blueberries, currants and cherries, brightened by that famous Edna Valley acidity. But it's all on the surface, without much complexity. So drink now.",0.31898405454055623,0.33333333333333304,0.24811861318687123,0.31860948343793183,0.8365384615384616
Italy,"Lush concentration and deep aromas of dark fruit and black cherry make an excellent first impression. This Dolcetto shows a dark, deep color and a chewy, almost inky texture.",0.27703216391229124,0.44444444444444375,0.3080246098597872,0.28288549199668633,0.20192307692307693
US,"A very nice Chardonnay that has the dusty, herbal tug that Napa Chards often display. Otherwise it's very rich, with potent pineapple pie and peach tart flavors, enriched with creamy lees and buttery new oak. Drink now–2012.",0.5652908644281741,0.6666666666666661,0.08167425508398812,0.5737954393933702,0.14423076923076925
Italy,"Lightweight and thin in the mouth, this zesty white wine does a good job of keeping your palate refreshed and quenches your thirst (think hot summer day). It's an easy and informal wine that stays focused on simplicity.",0.19496184539877393,0.2777777777777777,0.4306310520300116,0.19515309470350428,0.6153846153846154
France,"Old vines have produced a superconcentrated and ripe wine. It has notes of toast, spice and yellow fruit as well as bright acidity. With its structure, depth of flavor and density, it should age well over 3–4 years.",0.4057988371578959,0.6666666666666661,0.17808273952553216,0.41833743469107976,0.7980769230769231
US,"The nose of this blend of 58% Syrah, 17% Cabernet Franc, 9% Merlot, 8% Malbec and 8% Petite Sirah is a touch funky, with sour blackberry, charcoal and dried meat aromas. Charred blueberry, sour black plum and savory meat flavors show on the palate.",0.3851792266937255,0.33333333333333304,0.18240540255076443,0.38311767877213576,0.6923076923076923
US,"A rush of zippy, fresh fruit and spice aromas recommends this white from New York, offering the kind of clean fruit flavors and minerality that makes this region unique. The wine lacks real complexity and tends toward the austere but the beguiling spice saves the day.",0.2527888823873867,0.22222222222222143,0.32758575163053527,0.24883521773945927,0.14423076923076925
US,"Soft and sweetly fruity, with pie-filling flavors of blackberries, plums and cherries, spiced with anise and cinnamon. Easy to like. Drink now.",0.47847608181083434,0.3888888888888884,0.11822040611549733,0.4766407904030361,0.06730769230769232
US,"If you know the Rhône-style wines of Saxum, which is probably Paso Robles' most expensive wine, this is nearly identical. Mostly Syrah, with 8% Grenache, the wine is decadently rich in milk chocolate, blackberry jam and sweet, smoky oak flavors. It's very high in alcohol, but unless you're an extremist in this regard, you can't help but be knocked out by the wine's sensuous pleasures.",0.6355586801880441,0.6666666666666661,0.05630360128358179,0.6422921530412606,0.701923076923077
US,"A bit on the soft, overripe side, with currant, licorice, cherry, cocoa and oak flavors. But it's dry, and the tannins are fancy. Drink it fresh out of the bottle with a grilled steak.",0.27703216391229124,0.33333333333333304,0.30068918169575665,0.27773124492486323,0.11538461538461539
US,"This beautiful wine further confirms the high level of quality in the Pinot Noirs from Dan Goldfield and Steve Dutton. It has a profusion of ripe black cherry and currant flavors, backed by firm acidity and fine-grained tannins, giving it grip. Its balance of concentrated fruit flavors and solid structure indicates a long life in the cellar. Best after 2020.",0.5220203549659925,0.833333333333333,0.10541502505328888,0.5388141295589015,0.6346153846153847
US,"Very rich, with bounteous flavors of crushed ripe blackberries, blueberries, dill, black pepper and dark chocolate, with firm, furry tannins. A bit bitter now, and might age for a couple years.",0.47847608181083434,0.2777777777777777,0.11516397771381795,0.4714248715917111,0.8365384615384616
US,"Aromas of vanilla and wood spice lead to elegant, somewhat dried out and dilute fruit flavors, followed by a short finish.",0.34608573750449545,0.2777777777777777,0.21619591654710876,0.34239691039005593,0.11538461538461539
US,"A collaboration between Sonoma County-based winemaker Jesse Katz and Ken Forrester of South Africa, this 100% varietal red is robust and rich. Dark cherry, red currant and integrated oak flavors support its bold body.",0.6473611829416915,0.7222222222222214,0.053485252567927966,0.6562223666620912,0.11538461538461539
US,"An extraordinarily rich Pinot, fat and opulent in cherry compote, mocha and root beer flavors. Generously oaked, it offers spicy oak notes and a velvety texture. It's a big, fruit-forward wine, but manages to maintain delicacy and harmony throughout. Best now through 2008.",0.47847608181083434,0.6666666666666661,0.1258614771196958,0.48917346414347085,0.6346153846153847
France,"Relatively tight and closed up at this stage, this wine is all about freshness, poised but rich fruit and a structure that suggests long-term development. The wood is quite prominent, overshadowing what will be delicious yellow-fruit flavors. Come back to this wine in 5 years time—it will be magnificent.",0.6692918987013753,0.7777777777777777,0.04795033858961402,0.680000013531511,0.14423076923076925
US,"This is a Pinot Noir-based blend, and it's quite a good dry, red wine of some sophistication and elegance. Soft and approachable, its cherry fruit flavors are complexed with herbs, such as sage and thyme, and a rich earthiness.",0.3283771284011352,0.5555555555555554,0.249341184547543,0.3379565661318178,0.6923076923076923
US,"An easy drinking dinner wine, dry and balanced, with smooth tannins and plum, blackberry and coffee flavors. Has a rich, blueberry-muffin taste on the finish.",0.2256871994234474,0.2777777777777777,0.3749603918565657,0.22508447771223516,0.4903846153846154
Italy,"Catches your eye with its brassy hue, and also makes its mark with an overtly sweet nose of peach blossom and melon. In the mouth, however, it struggles a bit, offering cider and melon flavors on a soft, rather punchless palate.",0.1779097227801143,0.16666666666666607,0.4536046457305468,0.1732065099812743,0.33653846153846156
Spain,"This is cool on the nose, with tree bark and tobacco aromas that come together well. Tannic and stout, it's not punishing, with a roasted black-fruit flavor and a backing of espresso bitterness. This shows a syrupy side and also raw power. Drink now–2018.",0.4584549069422533,0.5555555555555554,0.13530861945215936,0.46472965985260783,0.8557692307692308
Italy,"A beautifully executed wine, this has fine aromas of cola, red currant, licorice, blue flower and moist earth. The texture is long, smooth, silky and elegant texture. There's a touch of menthol on the finish.",0.5139458999393303,0.6666666666666661,0.10577637619437413,0.5237466356764726,0.5384615384615385
US,"Still dependable despite changes in ownership, this winery again delivers an elegant, well-made wine. With this vintage, it veers more toward herbaceous notes than fruity ones. The dominant flavors are of green olives and sweet bell pepper. Don't think, however, that it's lean. Oak provides fatness, and the right foods, like grilled red meat, will coax out the berry sweetness.",0.2989628796719753,0.3888888888888884,0.27534861167456026,0.30169226942212957,0.11538461538461539
US,"Very, very sweet in residual sugar, with powerful flavors of apricots, honey, oranges and vanilla. A bit soft, but the luscious sweetness is what makes it work.",0.3283771284011352,0.44444444444444375,0.24347284201631858,0.33291752373343897,0.14423076923076925
Spain,"Mild peachy aromas are friendly but nothing serious or intense. This varietal Macabeo feels citrusy, while lightly bitter flavors of almond skins, citrus pith and green melon finish with simplicity and a note of nectarine.",0.09329685511710872,0.2777777777777777,0.6780562083564381,0.096141928567266,0.4134615384615385
France,"Ame means the spirit, the soul, and Alain Rotier believes this wine expresses the true nature of his Gaillac estate. On that basis, it's a place of great perfumes, coming through in the wine from wood as well as chunky black fruits. It is a relatively soft wine, the concentration in the dense fruit rather than the tannins.",0.43652419118256935,0.6111111111111107,0.15214676137413852,0.44583262234106225,0.21153846153846156
US,"This is bone dry, with plenty of acidity and tough tannins. It's not offering much relief, despite an evident core of blackberries, currants and cherries. Those tannins really lock the palate down, like a sandpaper straitjacket on the tongue. But you have to consider its origin in Yountville, a cool area noted for ageable wines. It hould begin to resolve its difficulties by 2016.",0.4878691556714132,0.6111111111111107,0.11877056322779964,0.4958778102427328,0.11538461538461539
Italy,"Packaged in a modern screwcap bottle, this friendly blend of Ribolla Gialla with smaller percentages of Friulano and Riesling delivers a bright golden color and lively fruit aromas of stone and passion fruits. The wine is crisp and lively in the mouth and perfectly captures the spirit of winemaking in Northeast Italy.",0.39912885255556074,0.4999999999999991,0.17728139023030193,0.40440216949053975,0.9807692307692308
US,"A bit raw and rustic in texture, with a briary, green peppercorn mouthfeel that's scoury and tart in acids. Couple that with berry-cherry fruit, and you can a Zin that tastes sweet-and-sour. But it's very Zinny, and will wash down barbecue with ease.",0.35445387266905204,0.22222222222222143,0.20532861556335982,0.34789804124791934,1.0
US,"Will appeal broadly to many Pinot lovers for its soft, lush array of flavor. Raspberries, cherries, red currants, licorice and bacon all lead to a long, spicy finish. Trades complexity for immediate appeal, so drink up.",0.4878691556714132,0.44444444444444375,0.11436930632938133,0.48835938755004693,0.6346153846153847
US,"Too heavy and soft, like a melted mocha-raspberry sundae. Lacks structure, which makes it taste too sweet.",0.11754013664201335,0.11111111111111072,0.5867708800929471,0.11169709386268689,0.11538461538461539
US,"Birch Creek Vineyard provides the fruit for this stainless-steel-fermented and aged wine. It offers notes of custard, lees and herbs. The clover flavors show a richer feel but the concentration doesn't all seem to be there, trailing toward the finish.",0.41228090965766484,0.3888888888888884,0.16253861793984842,0.4121233361700447,0.8461538461538463
Italy,"Almost stewy but not totally over the top. The nose offers more earth and oak than brightness, while the palate is herb-infused, with berry and tomato. Fairly classic in style, but not as fresh as desirable.",0.27703216391229124,0.22222222222222143,0.29335375353172616,0.272455781704775,0.7692307692307693
US,"Very dry and a little earthy, with a dusty hay or dried straw quality to the tangerine, sweet lime, lychee, peaches and cream flavors. An interesting, crisp Chard with plenty of nuanced complexity.",0.3703290190294001,0.6111111111111107,0.20777375828470332,0.3813178032625595,0.14423076923076925
US,"Smells and tastes ungenerous, probably due to unripe grapes that give an earthy, vegetal taste to the wine. Not going anywhere, so drink up.",0.31898405454055623,0.16666666666666607,0.23894932798183305,0.3106482394166481,0.6923076923076923
US,"Nice, rugged mountain Zin, with the briary, brambly tannins and peppery taste of wild berries freshly picked off the vine. Alcohol adds heat and structure, and time in the barrel has softened the tannins. This might just be the perfect backyard barbecue red wine.",0.2256871994234474,0.33333333333333304,0.3795450344590848,0.2277063189235855,1.0
France,"Moody, complex and brooding, this is a superb wine and an exceptional value. Purple violets, black forest cake, cocoa nibs and espresso granules all abound on the nose, backed by dark juicy black raspberries. Full and firmly structured in the mouth with notes of pepper, tea, smoked meat and black fruit on the palate.",0.35445387266905204,0.7222222222222214,0.22890677751917224,0.37072159793353276,0.8365384615384616
Spain,"A real surprise! Who in their right mind could expect so much quality from a Cab Franc-Tempranillo blend from Penedès? But try it and we guarantee you're going to like it. The nose is meaty, ripe and round, while the palate features pure core fruit backed by chocolaty warmth. With kick as well as subtlety, this is a bargain hunter's dream. Imported by Grapes of Spain.",0.15949202727027811,0.6111111111111107,0.5415357397480922,0.17589064099691076,0.6923076923076923
US,"Another good job at a relatively inexpensive white variety from Clos du Bois. With Lake and Sonoma county grapes, the wine shows good Sauvignon Blanc character. Dry and crisp, it's savory in lemongrass, grapefruit and peach flavors that are lightly oaked.",0.19496184539877393,0.33333333333333304,0.4358706435757478,0.19777466234422736,0.7980769230769231
US,"A touch of oak influence lends smokiness to the lime, Meyer lemon and tropical fruit flavors. With its crisp acidity that creates a sweet-and-sour taste, this wine is for drinking now as a cocktail sipper or with ham or Chinese food.",0.21083699175912196,0.2777777777777777,0.4009400332708405,0.21061762105872495,0.7980769230769231
US,"A very tasty wine, loaded with fleshy, fruity flavor. The dominant note is fresh cut pear, dappled with cinnamon spice. Round and balanced, it's a delicious bottle with just a slight hint of residual sweetness.",0.2256871994234474,0.44444444444444375,0.38871431966412295,0.23285982590919407,0.625
US,"Nice aromas of pie crust, red fruit and some barnyard lead to a tart, simple wine with watered-down flavors of red berry.",0.27703216391229124,0.05555555555555536,0.28235061128568034,0.2643024166121579,0.09615384615384616
US,"This is a bold, densely structured wine with vanilla-cream, orange-soda and pineapple-custard flavors. There's good acidity, but it appeals to the modern style with it's ripe, straightforward feel.",0.3283771284011352,0.2777777777777777,0.23467032821948192,0.32514015357693915,0.14423076923076925
US,"Another lovely Gewurz from Navarro. Made with neutral oak fermentation, it's rich and crisp and spicy, with a mélange of exotic fruit and wildflower flavors.",0.265229661158644,0.4999999999999991,0.328872668852295,0.2739189449624311,0.3076923076923077
US,"With off-dry flavors of ripe lemons, limes and vanilla, accented with brisk acidity, this simple wine will pair well with sweet Chinese and Vietnamese foods, and the price is right.",0.15949202727027811,0.22222222222222143,0.49874574212458084,0.15795186442067854,0.7980769230769231
US,"A pretty good Pinot Noir, dry and elegantly constructed, with crisp acidity and a backbone of tannins. The flavors of raspberry and cherry fruit are delicious, but the texture is scoury and a little warm, even though the alcohol is relatively low.",0.3703290190294001,0.33333333333333304,0.19554804467798578,0.36864526624124294,0.6346153846153847
US,"Polished and sophisticated, with lush green apple, pineapple, buttered toast and cinnamon flavors. Likeable for its balance and sheer drinkability.",0.27703216391229124,0.44444444444444375,0.3080246098597872,0.28288549199668633,0.14423076923076925
Italy,"From young vintner Giovanni Abrigo in the Treiso area, this is a lovely expression of Barbaresco with immediate aromas of cherry, cassis, spice, smoke, leather and tobacco. The wine is approachable now, but it's also built to last: natural concentration, bright fruit flavors and acidity will hold ten years or more.",0.4057988371578959,0.7222222222222214,0.1801785761438266,0.4207618849463599,0.5384615384615385
Spain,"Rooty and earthy smelling, this has aromas of leather, cassis, tobacco, dried cheese and cola. It feels rich and nicely textured, with firm but friendly tannins that set up tobacco, coffee, mocha and roasted berry flavors. It's chocolaty in an uncanny way on the finish. Drink now through 2018.",0.5652908644281741,0.7222222222222214,0.08272217339313534,0.5762202640305936,0.8557692307692308
Italy,"Without a doubt one of the most successful vineyard crus in Barbaresco, Rabajà delivers unique intensity and sophistication. You'll notice aromas of black fruit, spice, tar and licorice and there's good balance between the wine's acidity and its tannic structure. Pair this wine with roasted pork stuffed with prunes.",0.4968937773206705,0.6111111111111107,0.11363576351297827,0.5046742473523966,0.5384615384615385
France,"Michel Laroche has been branching out of Chablis in recent years and his southern French effort has some chlorine notes along with aromas of mint and sweet wood. The power is up there, but there isn't suppleness to match. The palate pulsates while the finish is dark and sharp, with a burnt flavor.",0.03546981812849592,0.11111111111111072,0.8445587841431627,0.0318017264733208,0.4903846153846154
US,"Like almost all of Reverie's Cabernets on release, this one needs time in the cellar. Tasted in fall 2011, it's tight and grapey, with blackberry jam flavors girded by a firm, stony minerality and sweet, but hard, tannins. Give it 6–8 years.",0.5811660107885219,0.6666666666666661,0.07524702278788518,0.5892702010890682,0.11538461538461539
